Time,Dist,Curv,PathX,PathY,Speed,PathHeading,LatGap,YawDev,LongAcc,LatAcc,SideSlip,Vx,Vy,YawVel,SlipAngleFront,SlipAngleRear,LatForceFront,LatForceRear,LongForceFront,LongForceRear,VertForceFront,VertForceRear,Steer,Throttle,Brake,Gear,Clutch
sec,m,1/m,m,m,m/s,rad,m,deg,g,g,deg,m/s,m/s,rad/s,deg,deg,N,N,N,N,N,N,deg,%,N,#,0-1
5.5,86.1769,0.0,18.1746,83.7159,17.8038,1.6974,-1,-1,-1,-1,-0.0213,17.7997,-0.3788,0.075,-0.015,-0.015,-3564.1527,4649.0296,0.0,0.0,3660.5166,3331.5822,0.0,0.0,0.0,0,0
5.55,87.0538,0.0,18.0507,84.584,17.5369,1.7014,-1,-1,-1,-1,0.0112,17.5358,0.1968,0.0802,0.6442,0.6442,5900.6208,4025.3808,0.0,0.0,3660.4347,3331.3905,0.6283,0.0,0.0,0,0
5.6,87.9177,0.0,17.9074,85.436,17.2794,1.7139,-1,-1,-1,-1,0.0236,17.2746,0.4074,0.2492,0.6112,0.6112,5896.6196,-920.1365,0.0,0.0,3657.9526,3325.5777,0.6283,0.0,0.0,0,0
5.65,88.769,0.0,17.7442,86.2715,17.0255,1.7341,-1,-1,-1,-1,0.0296,17.0181,0.5045,0.4039,0.5861,0.5861,5892.8149,-489.0803,0.0,0.0,3655.5923,3320.0504,0.6283,0.0,0.0,0,0
5.7,89.6201,0.0,17.6069,87.1114,17.0208,1.7439,-1,-1,-1,-1,-0.0111,17.0197,-0.1895,0.1968,-0.0603,-0.0603,-5889.1197,1089.3334,0.0,0.0,3653.3,3314.6823,0.0,0.0,0.0,0,0
5.75,90.4706,0.0,17.4661,87.9501,17.0099,1.7454,-1,-1,-1,-1,-0.0083,17.0093,-0.1409,0.0295,-0.0038,-0.0038,-1113.4928,4074.2361,0.0,0.0,3653.2574,3314.5824,0.0,0.0,0.0,0,0
5.8,91.3081,0.0,17.3003,88.7711,16.7512,1.7504,-1,-1,-1,-1,0.0197,16.748,0.3304,0.1004,0.6344,0.6344,5888.8942,2035.4612,0.0,0.0,3653.1602,3314.3547,0.6283,0.0,0.0,0,0
5.85,92.1329,0.0,17.1188,89.5757,16.4949,1.7657,-1,-1,-1,-1,0.027,16.4889,0.4448,0.3063,0.6008,0.6008,5885.1882,-2041.4121,0.0,0.0,3650.8612,3308.9708,0.6283,0.0,0.0,0,0
5.9,92.9451,0.0,16.9174,90.3625,16.2445,1.7878,-1,-1,-1,-1,0.0336,16.2353,0.5463,0.4414,0.5774,0.5774,5881.5719,92.0245,0.0,0.0,3648.6178,3303.7172,0.6283,0.0,0.0,0,0
5.95,93.7451,0.0,16.6939,91.1306,15.9998,1.8146,-1,-1,-1,-1,0.0393,15.9874,0.6293,0.5368,0.5596,0.5596,5878.0942,1289.9419,0.0,0.0,3646.4604,3298.665,0.6283,0.0,0.0,0,0
6.0,94.5331,0.0,16.4475,91.8791,15.7598,1.8452,-1,-1,-1,-1,0.0436,15.7448,0.6876,0.611,0.5457,0.5457,5874.7462,1924.7854,0.0,0.0,3644.3835,3293.8011,0.6283,0.0,0.0,0,0
6.05,95.3093,0.0,16.1777,92.6069,15.5238,1.8786,-1,-1,-1,-1,0.0472,15.5065,0.7317,0.668,0.5347,0.5347,5871.5111,2443.6404,0.0,0.0,3642.3766,3289.1014,0.6283,0.0,0.0,0,0
6.1,96.0738,0.0,15.8846,93.3131,15.2913,1.9142,-1,-1,-1,-1,0.0501,15.2721,0.7665,0.7123,0.5258,0.5258,5868.3789,2824.3058,0.0,0.0,3640.4336,3284.5511,0.6283,0.0,0.0,0,0
6.15,96.8269,0.0,15.5682,93.9965,15.0619,1.9515,-1,-1,-1,-1,0.0528,15.0409,0.7956,0.7472,0.5183,0.5183,5865.3395,3104.5043,0.0,0.0,3638.5481,3280.1355,0.6283,0.0,0.0,0,0
6.2,97.5687,0.0,15.229,94.6561,14.8352,1.9903,-1,-1,-1,-1,0.0554,14.8124,0.8213,0.7753,0.5117,0.5117,5862.3847,3309.1662,0.0,0.0,3636.7151,3275.8429,0.6283,0.0,0.0,0,0
6.25,98.2992,0.0,14.8677,95.2911,14.6109,2.0302,-1,-1,-1,-1,0.0579,14.5864,0.8454,0.7985,0.5058,0.5058,5859.5083,3456.7442,0.0,0.0,3634.9307,3271.6643,0.6283,0.0,0.0,0,0
6.3,99.0049,0.0,14.4917,95.8883,14.1142,2.0711,-1,-1,-1,-1,0.0616,14.0874,0.8689,0.8181,0.5003,0.5003,5856.7058,3561.1425,-0.3633,-3769.5407,3633.1922,3267.593,0.6283,0.0,-1.0,0,0
6.35,99.6865,0.0,14.1021,96.4474,13.6307,2.1128,-1,-1,-1,-1,0.0665,13.6005,0.9064,0.8338,0.4924,0.4924,5850.652,3675.5373,-0.3629,-3638.2742,3629.4367,3258.7983,0.6283,0.0,-1.0,0,0
6.4,100.344,0.0,13.7005,96.9681,13.1506,2.1553,-1,-1,-1,-1,0.0724,13.1162,0.9512,0.8501,0.4834,0.4834,5844.9597,3652.935,-0.3626,-3642.4042,3625.9055,3250.5288,0.6283,0.0,-1.0,0,0
6.45,100.9775,0.0,13.289,97.4498,12.6707,2.1988,-1,-1,-1,-1,0.079,12.6312,0.9999,0.8686,0.4733,0.4733,5839.5044,3580.9697,-0.3623,-3695.6858,3622.5213,3242.6035,0.6283,0.0,-1.0,0,0
6.5,101.5871,0.0,12.8696,97.8921,12.1906,2.2433,-1,-1,-1,-1,0.0863,12.1452,1.0511,0.8899,0.4618,0.4618,5834.2464,3497.1272,-0.3619,-3758.5797,3619.2595,3234.965,0.6283,0.0,-1.0,0,0
6.55,102.1865,0.0,12.4353,98.3053,11.9885,2.2889,-1,-1,-1,-1,0.0922,11.9375,1.1043,0.9136,0.449,0.449,5829.1818,3416.9848,0.0,0.0,3616.1178,3227.6074,0.6283,0.0,0.0,0,0
6.6,102.7617,0.0,11.9976,98.6785,11.5047,2.336,-1,-1,-1,-1,0.0995,11.4477,1.1434,0.9414,0.4391,0.4391,5827.1081,3291.7532,-0.3615,-3918.223,3614.8313,3224.5948,0.6283,0.0,-1.0,0,0
6.65,103.3135,0.0,11.5579,99.0118,11.035,2.3843,-1,-1,-1,-1,0.1087,10.9699,1.1967,0.9655,0.425,0.425,5822.2851,3402.3077,-0.3612,-3807.7197,3611.8394,3217.5882,0.6283,0.0,-1.0,0,0
6.7,103.8418,0.0,11.1185,99.3053,10.5673,2.4339,-1,-1,-1,-1,0.1189,10.4927,1.2534,0.992,0.409,0.409,5817.7929,3326.6327,-0.3609,-3860.3469,3609.0527,3211.0621,0.6283,0.0,-1.0,0,0
6.75,104.3611,0.0,10.6705,99.5677,10.3855,2.4849,-1,-1,-1,-1,0.1268,10.3021,1.313,1.0211,0.3912,0.3912,5813.506,3242.5428,0.0,0.0,3606.3933,3204.8343,0.6283,0.0,0.0,0,0
6.8,104.8715,0.0,10.2156,99.7991,10.2072,2.5377,-1,-1,-1,-1,0.1333,10.1166,1.3565,1.055,0.3781,0.3781,5811.8896,3100.7471,0.0,0.0,3605.3906,3202.4861,0.6283,0.0,0.0,0,0
6.85,105.3732,0.0,9.7554,99.9989,10.034,2.5919,-1,-1,-1,-1,0.14,9.9358,1.4004,1.0851,0.3656,0.3656,5810.3319,3211.4121,0.0,0.0,3604.4242,3200.2231,0.6283,0.0,0.0,0,0
6.9,105.8801,0.0,9.2794,100.1734,10.1394,2.6476,-1,-1,-1,-1,0.1427,10.0363,1.4421,1.1137,0.3533,0.3533,5808.8449,3256.7268,0.0,3791.0,3603.5018,3198.0629,0.6283,1.0,0.0,0,0
6.95,106.3924,0.0,8.789,100.3216,10.246,2.7048,-1,-1,-1,-1,0.1433,10.1411,1.4628,1.1428,0.3487,0.3487,5809.747,3240.0201,0.0,3791.0,3604.0614,3199.3733,0.6283,1.0,0.0,0,0
7.0,106.91,0.0,8.2857,100.4423,10.3503,2.763,-1,-1,-1,-1,0.1433,10.2442,1.4786,1.1649,0.3461,0.3461,5810.6692,3453.2385,0.0,3725.1558,3604.6335,3200.7131,0.6283,1.0,0.0,0,0
7.05,107.4323,0.0,7.7715,100.534,10.4464,2.8221,-1,-1,-1,-1,0.1429,10.3399,1.4875,1.1823,0.3448,0.3448,5811.5807,3595.8645,0.0,3590.6481,3605.1989,3202.0373,0.6283,1.0,0.0,0,0
7.1,107.959,0.0,7.2485,100.5958,10.5337,2.8819,-1,-1,-1,-1,0.1421,10.4276,1.4916,1.1954,0.3445,0.3445,5812.428,3727.4666,0.0,3456.7103,3605.7246,3203.2682,0.6283,1.0,0.0,0,0
7.15,108.4896,0.0,6.7187,100.6268,10.6129,2.9421,-1,-1,-1,-1,0.141,10.5075,1.4918,1.2048,0.3449,0.3449,5813.2056,3838.588,0.0,3335.615,3606.207,3204.3979,0.6283,1.0,0.0,0,0
7.2,109.0238,0.0,6.1845,100.6263,10.6846,3.0027,-1,-1,-1,-1,0.1398,10.5803,1.4891,1.2112,0.3458,0.3458,5813.9161,3931.4282,0.0,3228.2535,3606.6477,3205.4301,0.6283,1.0,0.0,0,0
7.25,109.5613,0.0,5.648,100.5939,10.7494,3.0635,-1,-1,-1,-1,0.1385,10.6465,1.4843,1.215,0.3472,0.3472,5814.5637,4008.0184,0.0,3135.0803,3607.0494,3206.3709,0.6283,1.0,0.0,0,0
7.3,110.1017,0.0,5.1115,100.5292,10.8084,3.1243,-1,-1,-1,-1,0.1372,10.7068,1.478,1.2168,0.3489,0.3489,5815.1538,4070.3004,0.0,3056.0501,3607.4155,3207.2281,0.6283,1.0,0.0,0,0
7.35,110.6534,0.0,4.5621,100.4785,11.034,3.1699,-1,-1,-1,-1,0.0637,11.0116,0.7028,0.9114,-0.2776,-0.2776,-5815.6927,4120.1178,0.0,2990.6631,3607.7498,3208.011,0.0,1.0,0.0,0,0
7.4,111.2072,0.0,4.0097,100.4397,11.0763,3.1986,-1,-1,-1,-1,0.0132,11.0753,0.1466,0.5745,-0.1692,-0.1692,-5817.7841,5073.0073,0.0,482.8587,3609.0472,3211.0493,0.0,1.0,0.0,0,0
7.45,111.7619,0.0,3.4557,100.4127,11.0932,3.2104,-1,-1,-1,-1,-0.0202,11.0909,-0.2244,0.2369,-0.0801,-0.0801,-5818.1805,5092.6833,0.0,206.0314,3609.2931,3211.6253,0.0,1.0,0.0,0,0
7.5,112.3196,0.0,2.8989,100.3809,11.1545,3.2111,-1,-1,-1,-1,-0.0123,11.1536,-0.1372,0.0124,-0.0074,-0.0074,-2014.7685,5008.875,0.0,944.8754,3609.392,3211.8568,0.0,1.0,0.0,0,0
7.55,112.8787,0.0,2.3401,100.3631,11.1811,3.2007,-1,-1,-1,-1,-0.0274,11.1769,-0.3063,-0.2066,-0.6175,-0.6175,-5818.9183,2486.1774,0.0,3791.0,3609.7508,3212.697,-0.6283,1.0,0.0,0,0
7.6,113.4395,0.0,1.7793,100.3663,11.2161,3.1835,-1,-1,-1,-1,-0.0475,11.2035,-0.5322,-0.3443,-0.5771,-0.5771,-5819.171,31.053,0.0,3791.0,3609.9076,3213.0642,-0.6283,1.0,0.0,0,0
7.65,114.0022,0.0,1.217,100.3891,11.2547,3.1587,-1,-1,-1,-1,-0.0577,11.236,-0.6493,-0.4963,-0.5413,-0.5413,-5819.5034,461.4549,0.0,3791.0,3610.1138,3213.5471,-0.6283,1.0,0.0,0,0
7.7,114.5785,0.0,0.6407,100.3899,11.5252,3.1447,-1,-1,-1,-1,-0.0045,11.5251,-0.0515,-0.2793,0.1144,0.1144,5819.8715,-1449.362,0.0,3791.0,3610.3421,3214.0819,0.0,1.0,0.0,0,0
7.75,115.165,0.0,0.0543,100.3771,11.7309,3.1458,-1,-1,-1,-1,0.0175,11.7291,0.205,0.0225,0.0358,0.0358,5552.6731,-4244.7167,0.0,2839.2842,3611.964,3217.8799,0.0,1.0,0.0,0,0
7.8,115.7653,0.0,-0.5458,100.3905,12.006,3.145,-1,-1,-1,-1,-0.0257,12.002,-0.309,-0.0161,-0.02,-0.02,-4276.3308,-2583.819,0.0,3791.0,3613.2234,3220.8292,0.0,1.0,0.0,0,0
7.85,116.3786,0.0,-1.1588,100.3713,12.2652,3.1456,-1,-1,-1,-1,0.0274,12.2606,0.3358,0.0103,0.0275,0.0275,5060.4598,3640.7509,0.0,3596.8399,3614.9421,3224.8543,0.0,1.0,0.0,0,0
7.9,117.0039,0.0,-1.7839,100.3855,12.5067,3.145,-1,-1,-1,-1,-0.0262,12.5024,-0.3273,-0.0111,-0.0285,-0.0285,-5139.48,-3859.3433,0.0,3370.5814,3616.5979,3228.7319,0.0,1.0,0.0,0,0
7.95,117.6418,0.0,-2.4216,100.3669,12.7578,3.1456,-1,-1,-1,-1,0.0252,12.7537,0.3218,0.0114,0.0273,0.0273,5051.4321,3747.1063,0.0,3503.5046,3618.1724,3232.419,0.0,1.0,0.0,0,0
8.0,118.2926,0.0,-3.0722,100.3805,13.016,3.145,-1,-1,-1,-1,-0.0242,13.0121,-0.3156,-0.0118,-0.0264,-0.0264,-4973.1325,-3659.5548,0.0,3603.7087,3619.8422,3236.3293,0.0,1.0,0.0,0,0
8.05,118.9567,0.0,-3.736,100.3624,13.2815,3.1456,-1,-1,-1,-1,0.0233,13.2779,0.3089,0.0121,0.0254,0.0254,4886.4997,3564.1921,0.0,3707.0891,3621.5939,3240.4316,0.0,1.0,0.0,0,0
8.1,119.6219,0.0,-4.4006,100.3313,13.3048,3.1588,-1,-1,-1,-1,0.0295,13.299,0.3929,0.264,0.6039,0.6039,5840.9726,-3464.6139,0.0,3791.0,3623.4321,3244.7365,0.6283,1.0,0.0,0,0
8.15,120.2888,0.0,-5.0653,100.2785,13.3368,3.1789,-1,-1,-1,-1,0.0419,13.3251,0.5581,0.4031,0.5732,0.5732,5841.2357,-57.1177,0.0,3791.0,3623.5954,3245.1187,0.6283,1.0,0.0,0,0
8.2,120.9692,0.0,-5.7451,100.2506,13.6082,3.1897,-1,-1,-1,-1,-0.007,13.6079,-0.0947,0.2144,-0.0808,-0.0808,-5841.5971,577.2567,0.0,3791.0,3623.8195,3245.6437,0.0,1.0,0.0,0,0
8.25,121.6603,0.0,-6.4358,100.2267,13.822,3.1887,-1,-1,-1,-1,-0.0125,13.8209,-0.1734,-0.0194,-0.0134,-0.0134,-3270.2119,4190.5952,0.0,3007.2865,3625.7443,3250.1512,0.0,1.0,0.0,0,0
8.3,122.365,0.0,-7.1391,100.1812,14.0941,3.1895,-1,-1,-1,-1,0.0167,14.0922,0.2349,0.0151,0.0144,0.0144,3438.2283,1972.8559,0.0,3791.0,3627.288,3253.7664,0.0,1.0,0.0,0,0
8.35,123.0833,0.0,-7.8571,100.1605,14.3656,3.1888,-1,-1,-1,-1,-0.0183,14.3632,-0.263,-0.0139,-0.0181,-0.0181,-4024.3548,-2650.9887,0.0,3791.0,3629.2877,3258.4493,0.0,1.0,0.0,0,0
8.4,123.8151,0.0,-8.5873,100.1122,14.6365,3.1894,-1,-1,-1,-1,0.0182,14.6341,0.2668,0.0133,0.0196,0.0196,4233.1917,2887.8392,0.0,3791.0,3631.3216,3263.2123,0.0,1.0,0.0,0,0
8.45,124.5604,0.0,-9.3323,100.0901,14.9069,3.1888,-1,-1,-1,-1,-0.0175,14.9046,-0.2615,-0.0133,-0.0194,-0.0194,-4213.7282,-2889.344,0.0,3791.0,3633.3893,3268.0545,0.0,1.0,0.0,0,0
8.5,125.3193,0.0,-10.0896,100.0412,15.1771,3.1894,-1,-1,-1,-1,0.0167,15.175,0.2537,0.0133,0.0187,0.0187,4117.0609,2805.5337,0.0,3791.0,3635.4925,3272.9799,0.0,1.0,0.0,0,0
8.55,126.0916,0.0,-10.8616,100.017,15.4471,3.1888,-1,-1,-1,-1,-0.0159,15.4451,-0.2453,-0.0133,-0.0179,-0.0179,-3998.3294,-2700.6542,0.0,3791.0,3637.632,3277.9903,0.0,1.0,0.0,0,0
8.6,126.8775,0.0,-11.6458,99.9676,15.7168,3.1894,-1,-1,-1,-1,0.0151,15.715,0.2366,0.0133,0.017,0.017,3871.4546,2590.3053,0.0,3791.0,3639.808,3283.086,0.0,1.0,0.0,0,0
8.65,127.6768,0.0,-12.4447,99.9413,15.9862,3.1888,-1,-1,-1,-1,-0.0142,15.9846,-0.2277,-0.0132,-0.0161,-0.0161,-3739.9688,-2478.3816,0.0,3791.0,3642.0203,3288.2669,0.0,1.0,0.0,0,0
8.7,128.4896,0.0,-13.256,99.8915,16.2554,3.1894,-1,-1,-1,-1,0.0135,16.2539,0.2187,0.0131,0.0153,0.0153,3604.9612,2366.0093,0.0,3791.0,3644.2688,3293.5326,0.0,1.0,0.0,0,0
8.75,129.3158,0.0,-14.0817,99.863,16.5243,3.1888,-1,-1,-1,-1,-0.0127,16.523,-0.2095,-0.0129,-0.0145,-0.0145,-3466.9116,-2253.6491,0.0,3791.0,3646.5534,3298.8828,0.0,1.0,0.0,0,0
8.8,130.1554,0.0,-14.9198,99.8129,16.793,3.1894,-1,-1,-1,-1,0.0119,16.7918,0.2003,0.0127,0.0137,0.0137,3326.143,2141.5786,0.0,3791.0,3648.874,3304.3172,0.0,1.0,0.0,0,0
8.85,131.0085,0.0,-15.7724,99.7822,17.0615,3.1888,-1,-1,-1,-1,-0.0112,17.0604,-0.1909,-0.0125,-0.0129,-0.0129,-3182.9455,-2030.0236,0.0,3791.0,3651.2303,3309.8353,0.0,1.0,0.0,0,0
8.9,131.875,0.0,-16.6374,99.7317,17.3296,3.1894,-1,-1,-1,-1,0.0105,17.3287,0.1815,0.0122,0.0121,0.0121,3037.614,1919.1953,0.0,3791.0,3653.6223,3315.437,0.0,1.0,0.0,0,0
8.95,132.7549,0.0,-17.5166,99.6988,17.5975,3.1888,-1,-1,-1,-1,-0.0098,17.5967,-0.1721,-0.0118,-0.0114,-0.0114,-2890.4628,-1809.3028,0.0,3791.0,3656.0498,3321.1218,0.0,1.0,0.0,0,0
9.0,133.6356,0.0,-18.3953,99.6386,17.6141,3.1923,-1,-1,-1,-1,0.0176,17.6113,0.3107,0.0704,0.639,0.639,5897.5224,1700.5581,0.0,3791.0,3658.5126,3326.8893,0.6283,1.0,0.0,0,0
9.05,134.5172,0.0,-19.2734,99.5597,17.6324,3.2064,-1,-1,-1,-1,0.0248,17.627,0.438,0.2811,0.6055,0.6055,5897.7701,-2178.3984,0.0,3791.0,3658.6663,3327.2492,0.6283,1.0,0.0,0,0
9.1,135.4123,0.0,-20.1671,99.5092,17.9026,3.2124,-1,-1,-1,-1,-0.0144,17.9007,-0.2578,0.1206,-0.0454,-0.0454,-5853.1957,-285.866,0.0,3791.0,3658.8366,3327.6479,0.0,1.0,0.0,0,0
9.15,136.3205,0.0,-21.0727,99.4418,18.1628,3.2146,-1,-1,-1,-1,0.0014,18.1628,0.0246,0.0433,0.0057,0.0057,1606.58,3741.3756,0.0,3740.3346,3661.3634,3333.5652,0.0,1.0,0.0,0,0
9.2,137.2419,0.0,-21.992,99.3788,18.43,3.2141,-1,-1,-1,-1,-0.0041,18.4298,-0.0747,-0.0091,-0.0044,-0.0044,-1281.8252,459.7846,0.0,3791.0,3663.8335,3339.3498,0.0,1.0,0.0,0,0
9.25,138.1643,0.0,-22.9101,99.2904,18.446,3.2194,-1,-1,-1,-1,0.0181,18.443,0.3335,0.1067,0.633,0.633,5910.2484,695.3468,0.0,3791.0,3666.4072,3345.377,0.6283,1.0,0.0,0,0
9.3,139.0874,0.0,-23.8269,99.1821,18.4634,3.2348,-1,-1,-1,-1,0.0244,18.4579,0.4506,0.3061,0.6028,0.6028,5910.4995,-1829.3414,0.0,3791.0,3666.563,3345.7419,0.6283,1.0,0.0,0,0
9.35,140.0117,0.0,-24.7417,99.05,18.4852,3.257,-1,-1,-1,-1,0.028,18.4779,0.5179,0.4446,0.5825,0.5825,5910.7718,10.8949,0.0,3791.0,3666.7319,3346.1375,0.6283,1.0,0.0,0,0
9.4,140.9495,0.0,-25.6733,98.9424,18.7573,3.2682,-1,-1,-1,-1,-0.0116,18.7561,-0.2168,0.2242,-0.0591,-0.0591,-5911.1128,1472.5472,0.0,3791.0,3666.9434,3346.6328,0.0,1.0,0.0,0,0
9.45,141.8988,0.0,-26.6159,98.8302,18.9852,3.2708,-1,-1,-1,-1,-0.0108,18.9841,-0.2052,0.0529,-0.0039,-0.0039,-1135.995,4175.1763,0.0,3298.6638,3669.6116,3352.8812,0.0,1.0,0.0,0,0
9.5,142.8613,0.0,-27.5697,98.701,19.2498,3.272,-1,-1,-1,-1,0.0043,19.2497,0.0822,0.0227,0.0072,0.0072,1979.3695,2646.0306,0.0,3791.0,3671.8753,3358.1824,0.0,1.0,0.0,0,0
9.55,143.8371,0.0,-28.5379,98.5793,19.5158,3.2716,-1,-1,-1,-1,-0.005,19.5156,-0.098,-0.007,-0.0058,-0.0058,-1633.5324,-534.8336,0.0,3791.0,3674.5387,3364.4197,0.0,1.0,0.0,0,0
9.6,144.8262,0.0,-29.518,98.4463,19.7813,3.272,-1,-1,-1,-1,0.0045,19.7811,0.0898,0.0075,0.0055,0.0055,1554.226,924.9832,0.0,3791.0,3677.2528,3370.7756,0.0,1.0,0.0,0,0
9.65,145.8285,0.0,-30.5123,98.3204,20.0465,3.2717,-1,-1,-1,-1,-0.0041,20.0464,-0.0828,-0.0069,-0.005,-0.005,-1437.884,-825.6667,0.0,3791.0,3679.9991,3377.2072,0.0,1.0,0.0,0,0
9.7,146.844,0.0,-31.5188,98.1846,20.3114,3.272,-1,-1,-1,-1,0.0037,20.3113,0.0755,0.0064,0.0046,0.0046,1319.012,755.5355,0.0,3791.0,3682.7795,3383.7183,0.0,1.0,0.0,0,0
9.75,147.8728,0.0,-32.5393,98.0545,20.576,3.2717,-1,-1,-1,-1,-0.0033,20.5759,-0.0682,-0.0058,-0.0041,-0.0041,-1198.1328,-682.0015,0.0,3791.0,3685.5935,3390.3082,0.0,1.0,0.0,0,0
9.8,148.9149,0.0,-33.5721,97.916,20.8403,3.2719,-1,-1,-1,-1,0.0029,20.8402,0.061,0.0053,0.0037,0.0037,1078.029,610.1002,0.0,3791.0,3688.441,3396.9767,0.0,1.0,0.0,0,0
9.85,149.9575,0.0,-34.602,97.7539,20.8521,3.2801,-1,-1,-1,-1,0.0176,20.8488,0.3674,0.163,0.6251,0.6251,5950.4109,-540.5798,0.0,3791.0,3691.3219,3403.7233,0.6283,1.0,0.0,0,0
9.9,151.0007,0.0,-35.6289,97.5695,20.8655,3.2973,-1,-1,-1,-1,0.022,20.8605,0.4593,0.3434,0.6006,0.6006,5950.6199,-1228.4214,0.0,3791.0,3691.4515,3404.0268,0.6283,1.0,0.0,0,0
9.95,152.0575,0.0,-36.6738,97.4119,21.1343,3.3051,-1,-1,-1,-1,-0.0138,21.1323,-0.292,0.1571,-0.0433,-0.0433,-5866.8896,481.2421,0.0,3791.0,3691.5991,3404.3723,0.0,1.0,0.0,0,0
10.0,153.1271,0.0,-37.7294,97.2387,21.3937,3.3084,-1,-1,-1,-1,-0.0042,21.3935,-0.0904,0.0661,0.0042,0.0042,1219.902,3816.9734,0.0,3791.0,3694.5703,3411.3304,0.0,1.0,0.0,0,0
10.05,154.21,0.0,-38.7973,97.0598,21.6565,3.309,-1,-1,-1,-1,-0.0015,21.6565,-0.0314,0.0117,0.0002,0.0002,71.1589,1705.8762,0.0,3791.0,3697.4748,3418.1322,0.0,1.0,0.0,0,0
10.1,155.3059,0.0,-39.8779,96.8767,21.9194,3.3091,-1,-1,-1,-1,0.0004,21.9194,0.0077,0.0026,0.0008,0.0008,232.2677,477.5218,0.0,3791.0,3700.4526,3425.1059,0.0,1.0,0.0,0,0
10.15,156.415,0.0,-40.9715,96.6922,22.182,3.3091,-1,-1,-1,-1,-0.0004,22.182,-0.0094,-0.0007,-0.0005,-0.0005,-157.1711,-38.6567,0.0,3791.0,3703.4679,3432.1673,0.0,1.0,0.0,0,0
10.2,157.5372,0.0,-42.0779,96.5047,22.4442,3.3092,-1,-1,-1,-1,0.0004,22.4442,0.0079,0.0008,0.0005,0.0005,143.8343,82.9463,0.0,3791.0,3706.5162,3439.3058,0.0,1.0,0.0,0,0
10.25,158.6726,0.0,-43.1974,96.3157,22.7061,3.3091,-1,-1,-1,-1,-0.0003,22.7061,-0.0067,-0.0006,-0.0004,-0.0004,-122.4654,-65.5687,0.0,3791.0,3709.5967,3446.5198,0.0,1.0,0.0,0,0
10.3,159.8209,0.0,-44.3297,96.1239,22.9677,3.3091,-1,-1,-1,-1,0.0002,22.9677,0.0056,0.0005,0.0003,0.0003,102.9004,55.7123,0.0,3791.0,3712.7093,3453.8089,0.0,1.0,0.0,0,0
10.35,160.9824,0.0,-45.4749,95.9305,23.2289,3.3091,-1,-1,-1,-1,-0.0002,23.2289,-0.0045,-0.0004,-0.0003,-0.0003,-84.5992,-45.7072,0.0,3791.0,3715.8538,3461.1728,0.0,1.0,0.0,0,0
10.4,162.1569,0.0,-46.6329,95.7344,23.4897,3.3091,-1,-1,-1,-1,0.0002,23.4897,0.0036,0.0003,0.0002,0.0002,68.1455,36.825,0.0,3791.0,3719.03,3468.611,0.0,1.0,0.0,0,0
10.45,163.3444,0.0,-47.8038,95.5365,23.7502,3.3091,-1,-1,-1,-1,-0.0001,23.7502,-0.0028,-0.0003,-0.0002,-0.0002,-53.76,-29.048,0.0,3791.0,3722.2377,3476.123,0.0,1.0,0.0,0,0
10.5,164.5449,0.0,-48.9875,95.3362,24.0104,3.3091,-1,-1,-1,-1,0.0001,24.0103,0.0022,0.0002,0.0001,0.0001,41.5322,22.4426,0.0,3791.0,3725.4768,3483.7084,0.0,1.0,0.0,0,0
10.55,165.7584,0.0,-50.184,95.1339,24.2701,3.3091,-1,-1,-1,-1,-0.0001,24.2701,-0.0016,-0.0001,-0.0001,-0.0001,-31.4145,-16.9781,0.0,3791.0,3728.747,3491.3667,0.0,1.0,0.0,0,0
10.6,166.9849,0.0,-51.3933,94.9294,24.5295,3.3091,-1,-1,-1,-1,0.0,24.5295,0.0012,0.0001,0.0001,0.0001,23.2605,12.5745,0.0,3791.0,3732.0482,3499.0976,0.0,1.0,0.0,0,0
10.65,168.2105,0.0,-52.6017,94.725,24.5118,3.3091,-1,-1,-1,-1,-0.0,24.5118,-0.0008,-0.0001,-0.0001,-0.0001,-16.8569,-9.1159,0.0,0.0,3735.3801,3506.9004,0.0,0.0,0.0,0,0
10.7,169.4352,0.0,-53.8093,94.5208,24.4941,3.3091,-1,-1,-1,-1,0.0,24.4941,0.0006,0.0001,0.0,0.0,12.0895,6.5406,0.0,0.0,3735.1517,3506.3655,0.0,0.0,0.0,0,0
10.75,170.6462,0.0,-55.0075,94.3448,24.2208,3.3021,-1,-1,-1,-1,-0.0147,24.2182,-0.3553,-0.1412,-0.6283,-0.6283,-6020.6972,-4.6977,0.0,0.0,3734.9238,3505.8318,-0.6283,0.0,0.0,0,0
10.8,171.8437,0.0,-56.1955,94.1949,23.9496,3.2859,-1,-1,-1,-1,-0.0188,23.9454,-0.45,-0.3232,-0.6061,-0.6061,-6015.0469,1226.7031,0.0,0.0,3731.4187,3497.6233,-0.6283,0.0,0.0,0,0
10.85,173.0278,0.0,-57.3734,94.073,23.6819,3.2631,-1,-1,-1,-1,-0.0184,23.6779,-0.4355,-0.4564,-0.5921,-0.5921,-6009.5039,-240.3192,0.0,0.0,3727.9801,3489.5707,-0.6283,0.0,0.0,0,0
10.9,174.2115,0.0,-58.5475,93.9228,23.6747,3.252,-1,-1,-1,-1,0.0167,23.6714,0.3962,-0.2211,0.0433,0.0433,5912.2737,-1919.9004,0.0,0.0,3724.6244,3481.7121,0.0,0.0,0.0,0,0
